Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell cycle phase]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Protocol REF	Assay Name	Experimental Condition [ # fill in]	Comment [Gene Identifier]	Comment [Gene Symbol]	Comment [Gene Annotation Comments]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Comments]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0006_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0009_r0006_Cond2-D3_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early1_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0006_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0009_r0006_Chr_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early1_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0006_prometa	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0013_r0006_Chr_20170904_Samples20170818_NCAPD3-mEGFP_C_prometa2_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0006_prometa	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0013_r0006_Cond2-D3_20170904_Samples20170818_NCAPD3-mEGFP_C_prometa2_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0008_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0009_r0008_Chr_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early1_region5_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0008_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0009_r0008_Cond2-D3_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early1_region5_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0011_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0009_r0011_Chr_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early1_region6_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0011_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0009_r0011_Cond2-D3_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early1_region6_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0010_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0009_r0010_Cond2-D3_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early1_region6_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0010_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0009_r0010_Chr_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early1_region6_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0004_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0011_r0004_Chr_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early3_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0004_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0011_r0004_Cond2-D3_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early3_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0002_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0011_r0002_Cond2-D3_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early3_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD3gfpc16	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0002_ana_early	Untreated	ENSG00000151503	NCAPD3	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD3gfpc16	c0011_r0002_Chr_20170831_Samples20170818_NCAPD3-mEGFP_A_ana-early3_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD3		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0004_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0009_r0004_Chr_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early1_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0004_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0009_r0004_Cond1-D2_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early1_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0003_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0010_r0003_Chr_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early2_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0003_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0010_r0003_Cond1-D2_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early2_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0002_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0010_r0002_Chr_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early2_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0002_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0010_r0002_Cond1-D2_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early2_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0003_prometa	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0013_r0003_Chr_20170905_Samples20170818_NCAPD2-mEGFP_C_prometa1_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0003_prometa	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0013_r0003_Cond1-D2_20170905_Samples20170818_NCAPD2-mEGFP_C_prometa1_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0001_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0012_r0001_Chr_20170901_Samples20170818_NCAPD2-mEGFP_C_ana-early3_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0001_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0012_r0001_Cond1-D2_20170901_Samples20170818_NCAPD2-mEGFP_C_ana-early3_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0001_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0009_r0001_Cond1-D2_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early1_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0001_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0009_r0001_Chr_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early1_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0002_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0009_r0002_Cond1-D2_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0002_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0009_r0002_Chr_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0002_prometa	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0013_r0002_Chr_20170905_Samples20170818_NCAPD2-mEGFP_C_prometa1_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0002_prometa	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0013_r0002_Cond1-D2_20170905_Samples20170818_NCAPD2-mEGFP_C_prometa1_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0005_prometa	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0013_r0005_Chr_20170905_Samples20170818_NCAPD2-mEGFP_C_prometa1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0005_prometa	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0013_r0005_Cond1-D2_20170905_Samples20170818_NCAPD2-mEGFP_C_prometa1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0006_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0010_r0006_Cond1-D2_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early2_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0006_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0010_r0006_Chr_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early2_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0001_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0011_r0001_Cond1-D2_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early3_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0001_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0011_r0001_Chr_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early3_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0005_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0010_r0005_Chr_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early2_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0005_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0010_r0005_Cond1-D2_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early2_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0004_prometa	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0013_r0004_Chr_20170905_Samples20170818_NCAPD2-mEGFP_C_prometa1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0004_prometa	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0013_r0004_Cond1-D2_20170905_Samples20170818_NCAPD2-mEGFP_C_prometa1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0003_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0009_r0003_Cond1-D2_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early1_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0003_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0009_r0003_Chr_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early1_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0001_prometa	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0013_r0001_Cond1-D2_20170905_Samples20170818_NCAPD2-mEGFP_C_prometa1_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0001_prometa	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0013_r0001_Chr_20170905_Samples20170818_NCAPD2-mEGFP_C_prometa1_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0004_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0010_r0004_Cond1-D2_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early2_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPD2gfpc272c78	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0004_ana_early	Untreated	ENSG00000010292	NCAPD2	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPD2gfpc272c78	c0010_r0004_Chr_20170831_Samples20170818_NCAPD2-mEGFP_C_ana-early2_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPD2		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0004_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0009_r0004_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early2_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0009_r0004_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0009_r0004_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early2_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0003_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0010_r0003_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early4_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0003_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0010_r0003_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early4_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0002_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0010_r0002_Chr_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early4_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
NCAPHgfpc86	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0002_ana_early	Untreated	ENSG00000121152	NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	NCAPHgfpc86	c0010_r0002_Cond1-H_20170829_Samples20170818_NCAPH-mEGFP_A_ana-early4_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, NCAPH		
