Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell cycle phase]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Protocol REF	Assay Name	Experimental Condition [ # fill in]	Comment [Gene Identifier]	Comment [Gene Symbol]	Comment [Gene Annotation Comments]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Comments]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0001_r0002_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0001_r0002_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region2_Ch1	c0001_r0002_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region2_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0001_r0002_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0001_r0002_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region2_Ch2	c0001_r0002_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region2_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0005_r0004_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0005_r0004_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early_region3_Ch1	c0005_r0004_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early_region3_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0005_r0004_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0005_r0004_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early_region3_Ch2	c0005_r0004_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early_region3_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0004_r0002_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0004_r0002_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region1_Ch2	c0004_r0002_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region1_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0004_r0002_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0004_r0002_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region1_Ch1	c0004_r0002_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region1_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0003_r0003_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0003_r0003_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region2_Ch1	c0003_r0003_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region2_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0003_r0003_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0003_r0003_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region2_Ch2	c0003_r0003_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region2_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0006_r0004_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0006_r0004_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region4_Ch1	c0006_r0004_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region4_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0006_r0004_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0006_r0004_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region4_Ch2	c0006_r0004_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region4_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0005_r0001_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0005_r0001_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early_region1_Ch1	c0005_r0001_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early_region1_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0005_r0001_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0005_r0001_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early_region1_Ch2	c0005_r0001_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early_region1_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0006_r0001_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0006_r0001_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region1_Ch1	c0006_r0001_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region1_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0006_r0001_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0006_r0001_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region1_Ch2	c0006_r0001_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region1_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0002_r0008_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0002_r0008_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region4_Ch2	c0002_r0008_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region4_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0002_r0008_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0002_r0008_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region4_Ch1	c0002_r0008_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region4_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0002_r0004_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0002_r0004_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region2_Ch2	c0002_r0004_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region2_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0002_r0004_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0002_r0004_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region2_Ch1	c0002_r0004_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region2_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0003_r0006_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0003_r0006_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region5_Ch1	c0003_r0006_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region5_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0003_r0006_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0003_r0006_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region5_Ch2	c0003_r0006_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region5_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0001_r0004_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0001_r0004_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region3_Ch2	c0001_r0004_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region3_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0001_r0004_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0001_r0004_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region3_Ch1	c0001_r0004_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region3_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0003_r0002_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0003_r0002_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region1_Ch2	c0003_r0002_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region1_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0003_r0002_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0003_r0002_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region1_Ch1	c0003_r0002_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa_region1_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0006_r0005_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0006_r0005_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region5_Ch2	c0006_r0005_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region5_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0006_r0005_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0006_r0005_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region5_Ch1	c0006_r0005_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early2_region5_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0004_r0003_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0004_r0003_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region2_Ch2	c0004_r0003_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region2_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0004_r0003_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0004_r0003_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region2_Ch1	c0004_r0003_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region2_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0001_r0001_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0001_r0001_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region1_Ch2	c0001_r0001_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region1_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0001_r0001_ana_early	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0001_r0001_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region1_Ch1	c0001_r0001_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_ana_early1_region1_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0004_r0001_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0004_r0001_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region1_Ch1	c0004_r0001_Cond2-H2_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region1_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0004_r0001_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0004_r0001_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region1_Ch2	c0004_r0001_Cond1-H_20170913_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa2_region1_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0002_r0003_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0002_r0003_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region2_Ch1	c0002_r0003_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region2_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0002_r0003_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0002_r0003_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region2_Ch2	c0002_r0003_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region2_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0002_r0002_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0002_r0002_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region1_Ch1	c0002_r0002_Cond2-H2_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region1_Ch1.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
NCAPH2-GFP-AF594_NCAPH-Halo-STARRED	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0002_r0002_prometa	Untreated	ENSG00000025770, ENSG00000121152	NCAPH2, NCAPH	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	c0002_r0002_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region1_Ch2	c0002_r0002_Cond1-H_20170915_NCAPH2-GFP-AF594_NCAPH-Halo-STARRED_2_prometa1_region1_Ch2.tif	condensin_map_walther_jcb_2018/STED_DoubleColourCondensin		raw	NCAPH2, NCAPH		
